time_s,pga_gal,mmi,category,vibration_detected
799.01,9.89,IV,Light,1
799.12,12.43,V,Moderate,1
799.23,25.39,VI,Strong,1
799.34,7.73,IV,Light,1
799.45,36.15,VI,Strong,1
799.56,13.91,V,Moderate,1
799.68,12.68,V,Moderate,1
799.79,10.35,V,Moderate,1
799.91,20.63,V,Moderate,1
800.01,29.22,VI,Strong,1
800.13,21.23,V,Moderate,1
800.23,7.8,IV,Light,1
800.35,7.71,IV,Light,1
800.46,10.58,V,Moderate,1
800.58,22.94,V,Moderate,1
800.68,28.72,VI,Strong,1
800.8,4.95,III,Weak,0
800.91,24.77,V,Moderate,1
801.03,1.76,II,Very Weak,0
801.14,11.02,V,Moderate,1
801.25,13.34,V,Moderate,1
801.36,6.68,IV,Light,1
801.48,33.86,VI,Strong,1
801.59,29.55,VI,Strong,1
801.7,11.66,V,Moderate,1
801.82,47.15,VI,Strong,1
801.93,9.75,IV,Light,1
802.04,2.18,III,Weak,0
802.16,18.07,V,Moderate,1
802.27,5.49,IV,Light,1
802.38,19.94,V,Moderate,1
802.5,0.41,I,Instrumental,0
802.61,46.24,VI,Strong,1
802.72,69.67,VII,Very Strong,1
802.84,2.32,III,Weak,0
802.95,47.08,VI,Strong,1
803.06,17.12,V,Moderate,1
803.17,6.28,IV,Light,1
803.29,34.14,VI,Strong,1
803.4,29.53,VI,Strong,1
803.51,3.12,III,Weak,0
803.62,25.22,VI,Strong,1
803.73,128.55,VIII,Severe,1
803.85,57.75,VII,Very Strong,1
803.96,29.92,VI,Strong,1
804.07,23.22,V,Moderate,1
804.19,8.51,IV,Light,1
804.31,10.24,V,Moderate,1
804.42,12.69,V,Moderate,1
804.53,25.57,VI,Strong,1
804.65,31.61,VI,Strong,1
804.76,58.07,VII,Very Strong,1
804.87,115.75,VIII,Severe,1
804.98,65.73,VII,Very Strong,1
805.09,38.38,VI,Strong,1
805.2,50.49,VII,Very Strong,1
805.32,4.41,III,Weak,0
805.43,21.14,V,Moderate,1
805.55,1.06,II,Very Weak,0
805.66,3.94,III,Weak,0
805.76,78.66,VII,Very Strong,1
805.88,43.51,VI,Strong,1
806.0,74.88,VII,Very Strong,1
806.11,38.09,VI,Strong,1
806.22,20.97,V,Moderate,1
806.34,4.87,III,Weak,0
806.45,12.11,V,Moderate,1
806.56,6.49,IV,Light,1
806.68,18.71,V,Moderate,1
806.8,12.03,V,Moderate,1
806.91,45.83,VI,Strong,1
807.03,1.97,II,Very Weak,0
807.14,8.01,IV,Light,1
807.26,15.44,V,Moderate,1
807.37,16.32,V,Moderate,1
807.48,5.19,IV,Light,1
807.59,23.89,V,Moderate,1
807.69,38.77,VI,Strong,1
807.81,46.2,VI,Strong,1
807.92,34.15,VI,Strong,1
808.04,53.92,VII,Very Strong,1
808.15,23.45,V,Moderate,1
808.26,6.79,IV,Light,1
808.37,11.19,V,Moderate,1
808.48,21.19,V,Moderate,1
808.59,21.05,V,Moderate,1
808.7,40.98,VI,Strong,1
808.81,39.5,VI,Strong,1
808.91,55.75,VII,Very Strong,1
809.03,35.25,VI,Strong,1
809.14,68.57,VII,Very Strong,1
809.24,29.03,VI,Strong,1
809.36,6.76,IV,Light,1
809.46,5.79,IV,Light,1
809.57,23.58,V,Moderate,1
809.69,7.9,IV,Light,1
809.8,6.74,IV,Light,1
809.91,0.46,I,Instrumental,0
810.03,16.41,V,Moderate,1
810.14,3.89,III,Weak,0
810.25,7.55,IV,Light,1
810.37,11.45,V,Moderate,1
810.48,1.45,II,Very Weak,0
810.59,25.71,VI,Strong,1
810.7,68.71,VII,Very Strong,1
810.81,10.04,V,Moderate,1
810.92,14.75,V,Moderate,1
811.03,20.78,V,Moderate,1
811.14,42.63,VI,Strong,1
811.26,32.13,VI,Strong,1
811.36,7.69,IV,Light,1
811.48,9.96,IV,Light,1
811.59,28.02,VI,Strong,1
811.71,44.06,VI,Strong,1
811.82,36.38,VI,Strong,1
811.94,11.13,V,Moderate,1
812.05,20.86,V,Moderate,1
812.16,21.35,V,Moderate,1
812.28,92.73,VII,Very Strong,1
812.41,42.24,VI,Strong,1
812.52,32.99,VI,Strong,1
812.63,14.03,V,Moderate,1
812.74,2.98,III,Weak,0
812.86,19.26,V,Moderate,1
812.97,27.89,VI,Strong,1
813.08,20.31,V,Moderate,1
813.19,23.93,V,Moderate,1
813.31,22.65,V,Moderate,1
813.42,7.32,IV,Light,1
813.54,7.79,IV,Light,1
813.65,35.55,VI,Strong,1
813.76,4.11,III,Weak,0
813.87,3.0,III,Weak,0
813.99,22.53,V,Moderate,1
814.1,38.43,VI,Strong,1
814.21,25.31,VI,Strong,1
814.33,7.81,IV,Light,1
814.45,73.48,VII,Very Strong,1
814.56,55.17,VII,Very Strong,1
814.67,0.85,I,Instrumental,0
814.79,31.96,VI,Strong,1
814.9,56.01,VII,Very Strong,1
815.01,0.64,I,Instrumental,0
815.13,31.89,VI,Strong,1
815.24,68.43,VII,Very Strong,1
815.35,16.96,V,Moderate,1
815.46,78.58,VII,Very Strong,1
815.58,21.9,V,Moderate,1
815.68,14.81,V,Moderate,1
815.8,6.09,IV,Light,1
815.91,46.59,VI,Strong,1
816.02,32.53,VI,Strong,1
816.13,10.89,V,Moderate,1
816.24,8.03,IV,Light,1
816.36,38.84,VI,Strong,1
816.47,11.18,V,Moderate,1
816.58,40.92,VI,Strong,1
816.69,49.58,VI,Strong,1
816.81,13.98,V,Moderate,1
816.92,0.62,I,Instrumental,0
817.04,11.69,V,Moderate,1
817.14,15.22,V,Moderate,1
817.25,7.97,IV,Light,1
817.36,11.18,V,Moderate,1
817.47,11.38,V,Moderate,1
817.58,12.21,V,Moderate,1
817.69,23.69,V,Moderate,1
817.8,37.81,VI,Strong,1
817.91,24.45,V,Moderate,1
818.03,2.57,III,Weak,0
818.14,9.94,IV,Light,1
818.25,2.82,III,Weak,0
818.36,51.91,VII,Very Strong,1
818.47,40.11,VI,Strong,1
818.58,0.08,I,Instrumental,0
818.7,16.02,V,Moderate,1
818.81,8.31,IV,Light,1
818.92,24.55,V,Moderate,1
819.03,8.05,IV,Light,1
819.14,10.5,V,Moderate,1
819.25,0.43,I,Instrumental,0
819.37,16.57,V,Moderate,1
819.48,46.77,VI,Strong,1
819.59,53.65,VII,Very Strong,1
819.7,2.42,III,Weak,0
819.82,15.94,V,Moderate,1
819.93,17.7,V,Moderate,1
820.04,11.14,V,Moderate,1
820.15,22.84,V,Moderate,1
820.27,19.13,V,Moderate,1
820.38,16.57,V,Moderate,1
820.49,15.91,V,Moderate,1
820.61,6.93,IV,Light,1
820.72,4.25,III,Weak,0
820.84,14.06,V,Moderate,1
820.95,15.77,V,Moderate,1
821.07,10.61,V,Moderate,1
821.18,12.24,V,Moderate,1
821.29,3.85,III,Weak,0
821.4,45.16,VI,Strong,1
821.51,6.01,IV,Light,1
821.63,4.63,III,Weak,0
821.74,2.82,III,Weak,0
821.85,15.92,V,Moderate,1
821.96,25.81,VI,Strong,1
822.08,20.75,V,Moderate,1
822.19,36.19,VI,Strong,1
822.3,51.36,VII,Very Strong,1
822.42,18.0,V,Moderate,1
822.53,54.78,VII,Very Strong,1
822.65,13.24,V,Moderate,1
822.76,3.09,III,Weak,0
822.88,8.24,IV,Light,1
822.99,21.31,V,Moderate,1
823.11,25.9,VI,Strong,1
823.22,8.64,IV,Light,1
823.33,17.64,V,Moderate,1
823.45,56.19,VII,Very Strong,1
823.56,6.6,IV,Light,1
823.67,0.76,I,Instrumental,0
823.79,9.39,IV,Light,1
823.9,53.08,VII,Very Strong,1
824.01,2.32,III,Weak,0
824.13,3.41,III,Weak,0
824.24,22.02,V,Moderate,1
824.35,30.0,VI,Strong,1
824.47,46.04,VI,Strong,1
824.58,54.6,VII,Very Strong,1
824.69,10.6,V,Moderate,1
824.8,18.23,V,Moderate,1
824.92,16.9,V,Moderate,1
825.03,170.6,VIII,Severe,1
825.14,82.79,VII,Very Strong,1
825.25,3.84,III,Weak,0
825.37,7.83,IV,Light,1
825.48,8.99,IV,Light,1
825.6,45.79,VI,Strong,1
825.71,14.11,V,Moderate,1
825.82,43.24,VI,Strong,1
825.93,36.25,VI,Strong,1
826.04,45.56,VI,Strong,1
826.15,96.32,VII,Very Strong,1
826.26,71.65,VII,Very Strong,1
826.38,8.58,IV,Light,1
826.49,5.91,IV,Light,1
826.6,40.03,VI,Strong,1
826.71,3.08,III,Weak,0
826.84,4.0,III,Weak,0
826.95,33.21,VI,Strong,1
827.07,52.84,VII,Very Strong,1
827.18,57.57,VII,Very Strong,1
827.29,67.94,VII,Very Strong,1
827.4,48.9,VI,Strong,1
827.52,7.96,IV,Light,1
827.63,5.44,IV,Light,1
827.74,18.02,V,Moderate,1
827.85,2.76,III,Weak,0
827.97,10.04,V,Moderate,1
828.08,2.46,III,Weak,0
828.19,62.19,VII,Very Strong,1
828.3,110.72,VIII,Severe,1
828.41,23.05,V,Moderate,1
828.53,124.79,VIII,Severe,1
828.64,58.42,VII,Very Strong,1
828.75,56.54,VII,Very Strong,1
828.87,81.39,VII,Very Strong,1
828.97,10.27,V,Moderate,1
829.09,33.34,VI,Strong,1
829.2,14.45,V,Moderate,1
829.31,32.43,VI,Strong,1
829.42,1.32,II,Very Weak,0
829.53,16.64,V,Moderate,1
829.64,81.59,VII,Very Strong,1
829.75,52.44,VII,Very Strong,1
829.86,49.72,VI,Strong,1
829.97,67.35,VII,Very Strong,1
830.08,3.58,III,Weak,0
830.19,11.41,V,Moderate,1
830.3,13.42,V,Moderate,1
830.41,42.91,VI,Strong,1
830.52,7.71,IV,Light,1
830.63,1.86,II,Very Weak,0
830.75,6.51,IV,Light,1
830.86,6.47,IV,Light,1
830.98,57.13,VII,Very Strong,1
831.09,5.97,IV,Light,1
831.21,2.32,III,Weak,0
831.32,10.48,V,Moderate,1
831.44,22.84,V,Moderate,1
831.55,8.12,IV,Light,1
831.66,3.4,III,Weak,0
831.77,8.36,IV,Light,1
831.89,18.4,V,Moderate,1
832.0,23.55,V,Moderate,1
832.11,10.63,V,Moderate,1
832.23,9.11,IV,Light,1
832.34,42.67,VI,Strong,1
832.46,13.18,V,Moderate,1
832.57,23.16,V,Moderate,1
832.69,10.55,V,Moderate,1
832.79,13.81,V,Moderate,1
832.91,3.56,III,Weak,0
833.02,27.41,VI,Strong,1
833.13,1.11,II,Very Weak,0
833.24,41.72,VI,Strong,1
833.35,16.69,V,Moderate,1
833.46,38.46,VI,Strong,1
833.58,6.49,IV,Light,1
833.69,14.24,V,Moderate,1
833.81,15.42,V,Moderate,1
833.92,23.22,V,Moderate,1
834.03,15.79,V,Moderate,1
834.14,28.56,VI,Strong,1
834.25,11.23,V,Moderate,1
834.36,15.19,V,Moderate,1
834.47,32.48,VI,Strong,1
834.59,18.16,V,Moderate,1
834.7,19.38,V,Moderate,1
834.81,8.48,IV,Light,1
834.92,1.97,II,Very Weak,0
835.03,7.37,IV,Light,1
835.14,20.86,V,Moderate,1
835.26,46.55,VI,Strong,1
835.37,16.12,V,Moderate,1
835.49,19.28,V,Moderate,1
835.6,4.49,III,Weak,0
835.71,1.13,II,Very Weak,0
835.82,0.03,I,Instrumental,0
835.94,89.23,VII,Very Strong,1
836.04,29.25,VI,Strong,1
836.16,18.9,V,Moderate,1
836.27,4.0,III,Weak,0
836.38,40.99,VI,Strong,1
836.49,25.3,VI,Strong,1
836.61,10.47,V,Moderate,1
836.72,50.63,VII,Very Strong,1
836.85,25.57,VI,Strong,1
836.96,11.81,V,Moderate,1
837.07,98.56,VII,Very Strong,1
837.18,70.29,VII,Very Strong,1
837.29,40.39,VI,Strong,1
837.41,13.07,V,Moderate,1
837.52,61.43,VII,Very Strong,1
837.64,25.61,VI,Strong,1
837.75,45.37,VI,Strong,1
837.86,75.98,VII,Very Strong,1
837.97,47.59,VI,Strong,1
838.09,15.15,V,Moderate,1
838.2,30.61,VI,Strong,1
838.31,44.13,VI,Strong,1
838.42,11.84,V,Moderate,1
838.54,16.37,V,Moderate,1
838.65,11.87,V,Moderate,1
838.76,39.02,VI,Strong,1
838.87,46.9,VI,Strong,1
838.99,20.29,V,Moderate,1
839.1,58.08,VII,Very Strong,1
839.21,20.26,V,Moderate,1
839.32,99.57,VII,Very Strong,1
839.43,19.52,V,Moderate,1
839.55,2.04,III,Weak,0
839.66,30.38,VI,Strong,1
839.77,16.85,V,Moderate,1
839.89,28.78,VI,Strong,1
839.99,9.1,IV,Light,1
840.11,20.97,V,Moderate,1
840.22,14.76,V,Moderate,1
840.33,89.25,VII,Very Strong,1
840.44,152.47,VIII,Severe,1
840.56,56.49,VII,Very Strong,1
840.67,29.55,VI,Strong,1
840.78,39.55,VI,Strong,1
840.9,27.39,VI,Strong,1
841.01,56.77,VII,Very Strong,1
841.13,14.21,V,Moderate,1
841.24,1.74,II,Very Weak,0
841.36,90.31,VII,Very Strong,1
841.46,42.52,VI,Strong,1
841.58,111.63,VIII,Severe,1
841.69,25.53,VI,Strong,1
841.8,19.52,V,Moderate,1
841.92,24.32,V,Moderate,1
842.03,12.95,V,Moderate,1
842.14,22.19,V,Moderate,1
842.25,20.85,V,Moderate,1
842.36,26.4,VI,Strong,1
842.47,130.68,VIII,Severe,1
842.59,31.76,VI,Strong,1
842.7,40.31,VI,Strong,1
842.8,22.1,V,Moderate,1
842.91,0.55,I,Instrumental,0
843.02,11.26,V,Moderate,1
843.14,20.73,V,Moderate,1
843.25,26.61,VI,Strong,1
843.36,20.48,V,Moderate,1
843.47,20.27,V,Moderate,1
843.58,5.36,IV,Light,1
843.69,16.14,V,Moderate,1
843.81,14.75,V,Moderate,1
843.92,6.26,IV,Light,1
844.04,26.59,VI,Strong,1
844.16,17.37,V,Moderate,1
844.27,20.32,V,Moderate,1
844.38,15.36,V,Moderate,1
844.5,87.94,VII,Very Strong,1
844.61,45.33,VI,Strong,1
844.72,14.6,V,Moderate,1
844.84,14.62,V,Moderate,1
844.95,31.48,VI,Strong,1
845.07,39.36,VI,Strong,1
845.18,46.18,VI,Strong,1
845.29,11.37,V,Moderate,1
845.41,24.92,V,Moderate,1
845.52,3.79,III,Weak,0
845.64,94.65,VII,Very Strong,1
845.74,47.1,VI,Strong,1
845.86,57.02,VII,Very Strong,1
845.97,26.82,VI,Strong,1
846.08,18.94,V,Moderate,1
846.2,4.68,III,Weak,0
846.31,7.51,IV,Light,1
846.42,34.07,VI,Strong,1
846.54,27.73,VI,Strong,1
846.65,55.16,VII,Very Strong,1
846.76,27.77,VI,Strong,1
846.88,6.83,IV,Light,1
846.99,24.12,V,Moderate,1
847.11,35.87,VI,Strong,1
847.23,33.8,VI,Strong,1
847.34,49.7,VI,Strong,1
847.45,34.45,VI,Strong,1
847.56,61.11,VII,Very Strong,1
847.67,4.6,III,Weak,0
847.78,19.93,V,Moderate,1
847.9,30.17,VI,Strong,1
848.01,38.67,VI,Strong,1
848.11,11.31,V,Moderate,1
848.23,26.85,VI,Strong,1
848.34,19.17,V,Moderate,1
848.45,41.73,VI,Strong,1
848.57,11.68,V,Moderate,1
848.67,20.42,V,Moderate,1
848.78,2.97,III,Weak,0
848.9,24.39,V,Moderate,1
849.01,32.35,VI,Strong,1
849.13,7.5,IV,Light,1
849.24,45.04,VI,Strong,1
849.36,45.17,VI,Strong,1
849.46,24.02,V,Moderate,1
849.58,14.66,V,Moderate,1
849.69,51.34,VII,Very Strong,1
849.8,11.36,V,Moderate,1
849.92,4.55,III,Weak,0
850.03,4.9,III,Weak,0
850.15,15.92,V,Moderate,1
850.26,60.27,VII,Very Strong,1
850.37,23.4,V,Moderate,1
850.49,19.14,V,Moderate,1
850.6,7.09,IV,Light,1
850.71,20.61,V,Moderate,1
850.82,71.24,VII,Very Strong,1
850.94,34.08,VI,Strong,1
851.04,9.76,IV,Light,1
851.16,10.36,V,Moderate,1
851.27,12.46,V,Moderate,1
851.39,5.37,IV,Light,1
851.49,1.74,II,Very Weak,0
851.61,5.8,IV,Light,1
851.72,9.53,IV,Light,1
851.83,8.91,IV,Light,1
851.94,4.19,III,Weak,0
852.05,3.66,III,Weak,0
852.16,0.94,I,Instrumental,0
852.27,7.54,IV,Light,1
852.39,14.22,V,Moderate,1
852.5,1.39,II,Very Weak,0
852.61,7.23,IV,Light,1
852.72,6.08,IV,Light,1
852.83,22.99,V,Moderate,1
852.95,9.64,IV,Light,1
853.05,10.55,V,Moderate,1
853.17,20.73,V,Moderate,1
853.28,19.25,V,Moderate,1
853.39,4.11,III,Weak,0
853.51,8.5,IV,Light,1
853.61,59.91,VII,Very Strong,1
853.73,1.93,II,Very Weak,0
853.83,33.45,VI,Strong,1
853.95,2.21,III,Weak,0
854.06,18.86,V,Moderate,1
854.18,8.35,IV,Light,1
854.29,7.07,IV,Light,1
854.41,35.55,VI,Strong,1
854.52,2.65,III,Weak,0
854.63,6.44,IV,Light,1
854.74,32.44,VI,Strong,1
854.86,43.1,VI,Strong,1
854.97,13.14,V,Moderate,1
855.08,3.51,III,Weak,0
855.19,1.89,II,Very Weak,0
855.3,14.04,V,Moderate,1
855.42,1.27,II,Very Weak,0
855.52,22.15,V,Moderate,1
855.64,13.81,V,Moderate,1
855.75,2.92,III,Weak,0
855.86,36.7,VI,Strong,1
855.97,39.85,VI,Strong,1
856.08,27.74,VI,Strong,1
856.19,20.51,V,Moderate,1
856.32,14.36,V,Moderate,1
856.44,26.68,VI,Strong,1
856.55,0.68,I,Instrumental,0
856.67,16.69,V,Moderate,1
856.78,37.81,VI,Strong,1
856.89,17.47,V,Moderate,1
857.01,7.31,IV,Light,1
857.12,31.07,VI,Strong,1
857.23,12.48,V,Moderate,1
857.33,18.29,V,Moderate,1
857.44,10.78,V,Moderate,1
857.56,5.43,IV,Light,1
857.68,0.16,I,Instrumental,0
857.79,25.68,VI,Strong,1
857.9,17.56,V,Moderate,1
858.01,21.57,V,Moderate,1
858.13,27.92,VI,Strong,1
858.24,56.43,VII,Very Strong,1
858.36,24.23,V,Moderate,1
858.47,25.43,VI,Strong,1
858.58,23.56,V,Moderate,1
858.7,12.11,V,Moderate,1
858.81,16.67,V,Moderate,1
858.93,21.74,V,Moderate,1
859.04,19.35,V,Moderate,1
859.15,22.53,V,Moderate,1
859.26,47.65,VI,Strong,1
859.38,5.99,IV,Light,1
859.48,32.17,VI,Strong,1
859.6,49.35,VI,Strong,1
859.71,17.41,V,Moderate,1
859.82,5.44,IV,Light,1
859.93,37.34,VI,Strong,1
860.05,6.62,IV,Light,1
860.16,1.66,II,Very Weak,0
860.27,11.23,V,Moderate,1
860.38,35.89,VI,Strong,1
860.49,8.67,IV,Light,1
860.61,29.05,VI,Strong,1
860.73,48.48,VI,Strong,1
860.84,32.73,VI,Strong,1
860.95,12.17,V,Moderate,1
861.06,18.7,V,Moderate,1
861.17,12.43,V,Moderate,1
861.29,25.89,VI,Strong,1
861.4,17.22,V,Moderate,1
861.51,45.6,VI,Strong,1
861.62,11.9,V,Moderate,1
861.73,51.79,VII,Very Strong,1
861.85,24.79,V,Moderate,1
861.96,33.73,VI,Strong,1
862.07,18.13,V,Moderate,1
862.18,20.18,V,Moderate,1
862.29,8.83,IV,Light,1
862.41,41.49,VI,Strong,1
862.53,2.07,III,Weak,0
862.64,58.35,VII,Very Strong,1
862.75,7.1,IV,Light,1
862.87,53.25,VII,Very Strong,1
862.98,42.41,VI,Strong,1
863.1,41.09,VI,Strong,1
863.21,43.25,VI,Strong,1
863.32,28.47,VI,Strong,1
863.43,11.69,V,Moderate,1
863.55,105.89,VIII,Severe,1
863.66,5.94,IV,Light,1
863.77,24.77,V,Moderate,1
863.89,19.27,V,Moderate,1
864.0,34.8,VI,Strong,1
864.12,47.58,VI,Strong,1
864.23,57.87,VII,Very Strong,1
864.34,54.14,VII,Very Strong,1
864.46,38.46,VI,Strong,1
864.57,0.5,I,Instrumental,0
864.69,7.97,IV,Light,1
864.8,22.16,V,Moderate,1
864.92,7.56,IV,Light,1
865.03,7.99,IV,Light,1
865.15,14.74,V,Moderate,1
865.26,20.18,V,Moderate,1
865.37,14.61,V,Moderate,1
865.49,10.79,V,Moderate,1
865.6,34.76,VI,Strong,1
865.72,4.68,III,Weak,0
865.83,28.22,VI,Strong,1
865.95,5.89,IV,Light,1
866.06,41.51,VI,Strong,1
866.17,5.94,IV,Light,1
866.29,62.47,VII,Very Strong,1
866.4,31.84,VI,Strong,1
866.51,51.65,VII,Very Strong,1
866.63,14.84,V,Moderate,1
866.73,20.95,V,Moderate,1
866.85,22.27,V,Moderate,1
866.96,0.79,I,Instrumental,0
867.07,4.24,III,Weak,0
867.18,54.33,VII,Very Strong,1
867.29,21.36,V,Moderate,1
867.4,60.26,VII,Very Strong,1
867.51,34.47,VI,Strong,1
867.63,63.24,VII,Very Strong,1
867.74,20.39,V,Moderate,1
867.85,3.1,III,Weak,0
867.96,20.82,V,Moderate,1
868.08,20.36,V,Moderate,1
868.19,4.63,III,Weak,0
868.3,14.07,V,Moderate,1
868.41,1.56,II,Very Weak,0
868.52,3.16,III,Weak,0
868.64,41.44,VI,Strong,1
868.75,28.58,VI,Strong,1
868.87,2.15,III,Weak,0
868.97,35.88,VI,Strong,1
869.09,20.8,V,Moderate,1
869.2,20.77,V,Moderate,1
869.31,32.98,VI,Strong,1
869.42,27.8,VI,Strong,1
869.53,5.74,IV,Light,1
869.64,45.77,VI,Strong,1
869.76,29.69,VI,Strong,1
869.87,46.05,VI,Strong,1
869.98,11.07,V,Moderate,1
870.09,4.14,III,Weak,0
870.21,47.0,VI,Strong,1
870.32,19.93,V,Moderate,1
870.43,40.76,VI,Strong,1
870.54,15.18,V,Moderate,1
870.66,28.16,VI,Strong,1
870.77,37.52,VI,Strong,1
870.88,33.36,VI,Strong,1
870.99,5.21,IV,Light,1
871.1,1.92,II,Very Weak,0
871.22,30.52,VI,Strong,1
871.33,2.62,III,Weak,0
871.44,37.8,VI,Strong,1
871.55,21.29,V,Moderate,1
871.67,24.73,V,Moderate,1
871.78,39.69,VI,Strong,1
871.89,21.25,V,Moderate,1
872.0,34.1,VI,Strong,1
872.11,11.27,V,Moderate,1
872.22,49.77,VI,Strong,1
872.34,13.16,V,Moderate,1
872.45,33.49,VI,Strong,1
872.56,3.79,III,Weak,0
872.67,15.33,V,Moderate,1
872.78,16.33,V,Moderate,1
872.9,20.35,V,Moderate,1
873.01,10.53,V,Moderate,1
873.12,23.11,V,Moderate,1
873.23,40.86,VI,Strong,1
873.35,63.16,VII,Very Strong,1
2.69,0.0,I,Instrumental,0
2.8,52.51,VII,Very Strong,1
2.91,9.61,IV,Light,1
3.02,15.87,V,Moderate,1
3.13,61.77,VII,Very Strong,1
3.25,22.47,V,Moderate,1
3.36,26.1,VI,Strong,1
3.47,36.87,VI,Strong,1
3.58,20.23,V,Moderate,1
3.69,13.45,V,Moderate,1
3.8,1.91,II,Very Weak,0
3.92,40.31,VI,Strong,1
4.03,32.47,VI,Strong,1
4.14,15.75,V,Moderate,1
4.26,6.69,IV,Light,1
4.37,15.37,V,Moderate,1
4.48,24.17,V,Moderate,1
4.59,11.24,V,Moderate,1
4.7,5.38,IV,Light,1
4.82,5.79,IV,Light,1
4.93,3.58,III,Weak,0
5.04,20.4,V,Moderate,1
5.14,5.67,IV,Light,1
5.25,24.15,V,Moderate,1
5.36,6.17,IV,Light,1
5.47,28.2,VI,Strong,1
5.58,18.36,V,Moderate,1
5.69,7.3,IV,Light,1
5.8,6.11,IV,Light,1
5.91,23.13,V,Moderate,1
6.02,24.99,V,Moderate,1
6.13,17.32,V,Moderate,1
6.24,23.68,V,Moderate,1
6.35,20.92,V,Moderate,1
6.46,1.25,II,Very Weak,0
6.57,33.33,VI,Strong,1
6.68,0.12,I,Instrumental,0
6.79,6.49,IV,Light,1
6.9,8.45,IV,Light,1
7.01,13.7,V,Moderate,1
7.11,16.59,V,Moderate,1
7.22,4.97,III,Weak,0
7.33,9.52,IV,Light,1
7.44,15.11,V,Moderate,1
7.55,0.72,I,Instrumental,0
7.66,33.92,VI,Strong,1
7.77,1.74,II,Very Weak,0
7.87,12.04,V,Moderate,1
7.98,2.06,III,Weak,0
8.1,8.49,IV,Light,1
8.2,2.48,III,Weak,0
8.31,36.05,VI,Strong,1
8.47,35.99,VI,Strong,1
2112.54,35.42,VI,Strong,1
2112.65,3.0,III,Weak,0
2112.76,8.36,IV,Light,1
2112.87,15.13,V,Moderate,1
2112.98,16.18,V,Moderate,1
2113.11,15.71,V,Moderate,1
2113.23,11.48,V,Moderate,1
2113.34,6.89,IV,Light,1
2113.46,60.81,VII,Very Strong,1
2113.56,3.07,III,Weak,0
2113.67,0.23,I,Instrumental,0
2113.79,4.17,III,Weak,0
2113.9,40.05,VI,Strong,1
2114.01,3.44,III,Weak,0
2114.12,17.48,V,Moderate,1
2114.23,45.62,VI,Strong,1
2114.34,3.91,III,Weak,0
2114.46,15.15,V,Moderate,1
2114.56,21.44,V,Moderate,1
2114.68,27.45,VI,Strong,1
2114.79,2.4,III,Weak,0
2114.9,2.83,III,Weak,0
2115.01,24.86,V,Moderate,1
2115.12,8.29,IV,Light,1
2115.23,8.48,IV,Light,1
2115.34,26.9,VI,Strong,1
2115.46,30.76,VI,Strong,1
2115.57,5.5,IV,Light,1
2115.68,1.31,II,Very Weak,0
2115.82,2.89,III,Weak,0
2115.93,20.0,V,Moderate,1
2116.03,10.92,V,Moderate,1
2116.14,14.29,V,Moderate,1
2116.25,9.77,IV,Light,1
2116.36,23.58,V,Moderate,1
2116.47,16.94,V,Moderate,1
2116.58,5.44,IV,Light,1
2116.68,1.04,II,Very Weak,0
2116.8,9.99,IV,Light,1
2116.9,13.49,V,Moderate,1
2117.01,28.69,VI,Strong,1
2117.12,29.13,VI,Strong,1
2117.23,25.1,VI,Strong,1
2117.34,29.66,VI,Strong,1
2117.45,8.63,IV,Light,1
2117.56,30.15,VI,Strong,1
2117.67,4.45,III,Weak,0
2117.78,7.64,IV,Light,1
2117.89,15.51,V,Moderate,1
2118.0,13.4,V,Moderate,1
2118.1,36.73,VI,Strong,1
2118.22,23.99,V,Moderate,1
2118.32,2.52,III,Weak,0
2118.43,17.01,V,Moderate,1
2118.55,0.48,I,Instrumental,0
2118.66,49.99,VI,Strong,1
2118.77,31.68,VI,Strong,1
2118.88,34.31,VI,Strong,1
2118.99,6.75,IV,Light,1
2119.1,3.93,III,Weak,0
2119.21,24.0,V,Moderate,1
2119.32,19.51,V,Moderate,1
2119.43,18.34,V,Moderate,1
2119.54,13.75,V,Moderate,1
2119.65,3.29,III,Weak,0
2119.76,20.56,V,Moderate,1
2119.87,26.0,VI,Strong,1
2119.98,36.09,VI,Strong,1
2120.1,12.88,V,Moderate,1
2120.21,8.03,IV,Light,1
2120.32,32.62,VI,Strong,1
2120.43,9.0,IV,Light,1
2120.54,8.04,IV,Light,1
2120.65,8.09,IV,Light,1
2120.76,5.87,IV,Light,1
2120.87,26.95,VI,Strong,1
2120.99,12.47,V,Moderate,1
2121.1,7.14,IV,Light,1
2121.21,3.66,III,Weak,0
2121.32,7.79,IV,Light,1
2121.43,13.41,V,Moderate,1
2121.54,20.26,V,Moderate,1
2121.65,8.5,IV,Light,1
2121.76,9.26,IV,Light,1
2121.87,19.17,V,Moderate,1
2121.99,29.96,VI,Strong,1
2122.09,27.44,VI,Strong,1
2122.2,14.66,V,Moderate,1
2122.31,20.08,V,Moderate,1
2122.42,7.48,IV,Light,1
2122.53,2.32,III,Weak,0
2122.64,2.31,III,Weak,0
2122.75,2.42,III,Weak,0
2122.87,28.64,VI,Strong,1
2122.98,17.58,V,Moderate,1
2123.08,46.28,VI,Strong,1
2123.19,0.47,I,Instrumental,0
2123.31,12.82,V,Moderate,1
2123.42,35.53,VI,Strong,1
2123.53,0.96,I,Instrumental,0
2123.64,19.87,V,Moderate,1
